2	   3.6195000e-01   4.5003000e-01  -7.1481000e-01   1.2443000e-01   2.5642000e-01   6.6796000e-01   8.0062000e-01
2.01	   3.6321000e-01   4.5246000e-01  -7.2671000e-01   1.1767000e-01   2.5570000e-01   6.6729000e-01   8.0783000e-01
2.02	   3.6437000e-01   4.5481000e-01  -7.3838000e-01   1.1071000e-01   2.5498000e-01   6.6645000e-01   8.1499000e-01
2.03	   3.6543000e-01   4.5710000e-01  -7.4980000e-01   1.0357000e-01   2.5425000e-01   6.6542000e-01   8.2210000e-01
2.04	   3.6640000e-01   4.5932000e-01  -7.6097000e-01   9.6240000e-02   2.5353000e-01   6.6420000e-01   8.2915000e-01
2.05	   3.6727000e-01   4.6147000e-01  -7.7188000e-01   8.8730000e-02   2.5281000e-01   6.6279000e-01   8.3613000e-01
2.06	   3.6804000e-01   4.6355000e-01  -7.8253000e-01   8.1050000e-02   2.5209000e-01   6.6119000e-01   8.4304000e-01
2.07	   3.6871000e-01   4.6556000e-01  -7.9289000e-01   7.3190000e-02   2.5139000e-01   6.5940000e-01   8.4986000e-01
2.08	   3.6926000e-01   4.6749000e-01  -8.0298000e-01   6.5150000e-02   2.5071000e-01   6.5742000e-01   8.5660000e-01
2.09	   3.6971000e-01   4.6935000e-01  -8.1277000e-01   5.6960000e-02   2.5004000e-01   6.5525000e-01   8.6324000e-01
2.1	   3.7005000e-01   4.7114000e-01  -8.2227000e-01   4.8600000e-02   2.4938000e-01   6.5288000e-01   8.6978000e-01
2.11	   3.7028000e-01   4.7285000e-01  -8.3146000e-01   4.0090000e-02   2.4876000e-01   6.5031000e-01   8.7621000e-01
2.12	   3.7039000e-01   4.7449000e-01  -8.4034000e-01   3.1420000e-02   2.4816000e-01   6.4755000e-01   8.8253000e-01
2.13	   3.7039000e-01   4.7605000e-01  -8.4890000e-01   2.2600000e-02   2.4759000e-01   6.4459000e-01   8.8872000e-01
2.14	   3.7026000e-01   4.7754000e-01  -8.5713000e-01   1.3650000e-02   2.4705000e-01   6.4144000e-01   8.9478000e-01
2.15	   3.7001000e-01   4.7895000e-01  -8.6503000e-01   4.5500000e-03   2.4654000e-01   6.3809000e-01   9.0070000e-01
2.16	   3.6964000e-01   4.8028000e-01  -8.7260000e-01  -4.6800000e-03   2.4607000e-01   6.3454000e-01   9.0647000e-01
2.17	   3.6915000e-01   4.8153000e-01  -8.7982000e-01  -1.4030000e-02   2.4564000e-01   6.3079000e-01   9.1210000e-01
2.18	   3.6853000e-01   4.8270000e-01  -8.8669000e-01  -2.3510000e-02   2.4526000e-01   6.2685000e-01   9.1757000e-01
2.19	   3.6778000e-01   4.8380000e-01  -8.9321000e-01  -3.3100000e-02   2.4492000e-01   6.2271000e-01   9.2287000e-01
2.2	   3.6690000e-01   4.8481000e-01  -8.9936000e-01  -4.2810000e-02   2.4463000e-01   6.1838000e-01   9.2800000e-01
2.21	   3.6589000e-01   4.8575000e-01  -9.0515000e-01  -5.2620000e-02   2.4438000e-01   6.1384000e-01   9.3296000e-01
2.22	   3.6474000e-01   4.8660000e-01  -9.1058000e-01  -6.2540000e-02   2.4419000e-01   6.0912000e-01   9.3773000e-01
2.23	   3.6346000e-01   4.8738000e-01  -9.1563000e-01  -7.2550000e-02   2.4406000e-01   6.0420000e-01   9.4231000e-01
2.24	   3.6204000e-01   4.8807000e-01  -9.2030000e-01  -8.2650000e-02   2.4398000e-01   5.9909000e-01   9.4669000e-01
2.25	   3.6049000e-01   4.8868000e-01  -9.2458000e-01  -9.2830000e-02   2.4396000e-01   5.9378000e-01   9.5087000e-01
2.26	   3.5880000e-01   4.8921000e-01  -9.2849000e-01  -1.0309000e-01   2.4399000e-01   5.8829000e-01   9.5484000e-01
2.27	   3.5697000e-01   4.8966000e-01  -9.3200000e-01  -1.1342000e-01   2.4410000e-01   5.8260000e-01   9.5860000e-01
2.28	   3.5499000e-01   4.9003000e-01  -9.3512000e-01  -1.2382000e-01   2.4426000e-01   5.7673000e-01   9.6214000e-01
2.29	   3.5288000e-01   4.9032000e-01  -9.3785000e-01  -1.3428000e-01   2.4449000e-01   5.7068000e-01   9.6545000e-01
2.3	   3.5062000e-01   4.9053000e-01  -9.4017000e-01  -1.4480000e-01   2.4479000e-01   5.6444000e-01   9.6853000e-01
2.31	   3.4822000e-01   4.9065000e-01  -9.4210000e-01  -1.5536000e-01   2.4515000e-01   5.5802000e-01   9.7137000e-01
2.32	   3.4567000e-01   4.9069000e-01  -9.4362000e-01  -1.6596000e-01   2.4559000e-01   5.5141000e-01   9.7398000e-01
2.33	   3.4298000e-01   4.9066000e-01  -9.4474000e-01  -1.7660000e-01   2.4610000e-01   5.4464000e-01   9.7633000e-01
2.34	   3.4014000e-01   4.9054000e-01  -9.4546000e-01  -1.8727000e-01   2.4668000e-01   5.3769000e-01   9.7844000e-01
2.35	   3.3716000e-01   4.9034000e-01  -9.4577000e-01  -1.9796000e-01   2.4733000e-01   5.3056000e-01   9.8028000e-01
2.36	   3.3403000e-01   4.9006000e-01  -9.4567000e-01  -2.0867000e-01   2.4806000e-01   5.2327000e-01   9.8187000e-01
2.37	   3.3075000e-01   4.8970000e-01  -9.4516000e-01  -2.1939000e-01   2.4886000e-01   5.1581000e-01   9.8320000e-01
2.38	   3.2732000e-01   4.8925000e-01  -9.4424000e-01  -2.3012000e-01   2.4973000e-01   5.0819000e-01   9.8425000e-01
2.39	   3.2375000e-01   4.8873000e-01  -9.4292000e-01  -2.4084000e-01   2.5068000e-01   5.0041000e-01   9.8503000e-01
2.4	   3.2003000e-01   4.8813000e-01  -9.4118000e-01  -2.5156000e-01   2.5171000e-01   4.9247000e-01   9.8554000e-01
2.41	   3.1616000e-01   4.8745000e-01  -9.3904000e-01  -2.6226000e-01   2.5282000e-01   4.8438000e-01   9.8576000e-01
2.42	   3.1215000e-01   4.8670000e-01  -9.3649000e-01  -2.7295000e-01   2.5400000e-01   4.7613000e-01   9.8570000e-01
2.43	   3.0799000e-01   4.8586000e-01  -9.3353000e-01  -2.8360000e-01   2.5526000e-01   4.6775000e-01   9.8536000e-01
2.44	   3.0368000e-01   4.8495000e-01  -9.3017000e-01  -2.9423000e-01   2.5659000e-01   4.5922000e-01   9.8472000e-01
2.45	   2.9922000e-01   4.8396000e-01  -9.2641000e-01  -3.0481000e-01   2.5801000e-01   4.5055000e-01   9.8380000e-01
2.46	   2.9462000e-01   4.8289000e-01  -9.2224000e-01  -3.1535000e-01   2.5950000e-01   4.4175000e-01   9.8257000e-01
2.47	   2.8988000e-01   4.8175000e-01  -9.1767000e-01  -3.2584000e-01   2.6106000e-01   4.3282000e-01   9.8105000e-01
2.48	   2.8498000e-01   4.8053000e-01  -9.1271000e-01  -3.3627000e-01   2.6270000e-01   4.2376000e-01   9.7924000e-01
2.49	   2.7995000e-01   4.7924000e-01  -9.0736000e-01  -3.4664000e-01   2.6441000e-01   4.1458000e-01   9.7712000e-01
2.5	   2.7477000e-01   4.7787000e-01  -9.0161000e-01  -3.5694000e-01   2.6620000e-01   4.0529000e-01   9.7470000e-01
2.51	   2.6945000e-01   4.7643000e-01  -8.9548000e-01  -3.6717000e-01   2.6807000e-01   3.9588000e-01   9.7197000e-01
2.52	   2.6398000e-01   4.7492000e-01  -8.8896000e-01  -3.7731000e-01   2.7000000e-01   3.8637000e-01   9.6894000e-01
2.53	   2.5838000e-01   4.7334000e-01  -8.8206000e-01  -3.8737000e-01   2.7200000e-01   3.7675000e-01   9.6560000e-01
2.54	   2.5264000e-01   4.7169000e-01  -8.7478000e-01  -3.9733000e-01   2.7408000e-01   3.6704000e-01   9.6196000e-01
2.55	   2.4676000e-01   4.6997000e-01  -8.6714000e-01  -4.0720000e-01   2.7622000e-01   3.5723000e-01   9.5800000e-01
2.56	   2.4074000e-01   4.6818000e-01  -8.5912000e-01  -4.1696000e-01   2.7843000e-01   3.4734000e-01   9.5374000e-01
2.57	   2.3459000e-01   4.6632000e-01  -8.5075000e-01  -4.2662000e-01   2.8071000e-01   3.3737000e-01   9.4918000e-01
2.58	   2.2831000e-01   4.6440000e-01  -8.4202000e-01  -4.3616000e-01   2.8305000e-01   3.2731000e-01   9.4430000e-01
2.59	   2.2189000e-01   4.6241000e-01  -8.3293000e-01  -4.4558000e-01   2.8545000e-01   3.1719000e-01   9.3912000e-01
2.6	   2.1534000e-01   4.6036000e-01  -8.2350000e-01  -4.5487000e-01   2.8791000e-01   3.0700000e-01   9.3363000e-01
2.61	   2.0867000e-01   4.5824000e-01  -8.1373000e-01  -4.6403000e-01   2.9042000e-01   2.9675000e-01   9.2784000e-01
2.62	   2.0187000e-01   4.5606000e-01  -8.0363000e-01  -4.7306000e-01   2.9300000e-01   2.8645000e-01   9.2174000e-01
2.63	   1.9494000e-01   4.5382000e-01  -7.9320000e-01  -4.8194000e-01   2.9563000e-01   2.7610000e-01   9.1535000e-01
2.64	   1.8789000e-01   4.5152000e-01  -7.8245000e-01  -4.9068000e-01   2.9830000e-01   2.6570000e-01   9.0865000e-01
2.65	   1.8073000e-01   4.4917000e-01  -7.7138000e-01  -4.9927000e-01   3.0103000e-01   2.5527000e-01   9.0165000e-01
2.66	   1.7344000e-01   4.4675000e-01  -7.6001000e-01  -5.0771000e-01   3.0380000e-01   2.4480000e-01   8.9435000e-01
2.67	   1.6604000e-01   4.4428000e-01  -7.4833000e-01  -5.1598000e-01   3.0662000e-01   2.3431000e-01   8.8676000e-01
2.68	   1.5853000e-01   4.4175000e-01  -7.3636000e-01  -5.2409000e-01   3.0948000e-01   2.2380000e-01   8.7888000e-01
2.69	   1.5090000e-01   4.3918000e-01  -7.2411000e-01  -5.3203000e-01   3.1237000e-01   2.1327000e-01   8.7071000e-01
2.7	   1.4317000e-01   4.3654000e-01  -7.1158000e-01  -5.3980000e-01   3.1530000e-01   2.0274000e-01   8.6225000e-01
2.71	   1.3533000e-01   4.3386000e-01  -6.9879000e-01  -5.4740000e-01   3.1826000e-01   1.9221000e-01   8.5352000e-01
2.72	   1.2739000e-01   4.3113000e-01  -6.8573000e-01  -5.5481000e-01   3.2126000e-01   1.8168000e-01   8.4450000e-01
2.73	   1.1935000e-01   4.2835000e-01  -6.7241000e-01  -5.6203000e-01   3.2427000e-01   1.7116000e-01   8.3521000e-01
2.74	   1.1121000e-01   4.2553000e-01  -6.5886000e-01  -5.6907000e-01   3.2731000e-01   1.6065000e-01   8.2565000e-01
2.75	   1.0298000e-01   4.2266000e-01  -6.4506000e-01  -5.7592000e-01   3.3037000e-01   1.5017000e-01   8.1582000e-01
2.76	   9.4660000e-02   4.1974000e-01  -6.3104000e-01  -5.8257000e-01   3.3344000e-01   1.3972000e-01   8.0573000e-01
2.77	   8.6240000e-02   4.1679000e-01  -6.1680000e-01  -5.8903000e-01   3.3653000e-01   1.2930000e-01   7.9538000e-01
2.78	   7.7750000e-02   4.1379000e-01  -6.0236000e-01  -5.9528000e-01   3.3962000e-01   1.1893000e-01   7.8478000e-01
2.79	   6.9170000e-02   4.1075000e-01  -5.8771000e-01  -6.0132000e-01   3.4272000e-01   1.0860000e-01   7.7394000e-01
2.8	   6.0510000e-02   4.0768000e-01  -5.7287000e-01  -6.0717000e-01   3.4583000e-01   9.8320000e-02   7.6285000e-01
2.81	   5.1780000e-02   4.0457000e-01  -5.5785000e-01  -6.1280000e-01   3.4893000e-01   8.8100000e-02   7.5153000e-01
2.82	   4.2980000e-02   4.0142000e-01  -5.4266000e-01  -6.1821000e-01   3.5202000e-01   7.7950000e-02   7.3998000e-01
2.83	   3.4100000e-02   3.9824000e-01  -5.2730000e-01  -6.2342000e-01   3.5510000e-01   6.7870000e-02   7.2820000e-01
2.84	   2.5170000e-02   3.9503000e-01  -5.1180000e-01  -6.2840000e-01   3.5817000e-01   5.7860000e-02   7.1621000e-01
2.85	   1.6170000e-02   3.9179000e-01  -4.9615000e-01  -6.3317000e-01   3.6123000e-01   4.7940000e-02   7.0401000e-01
2.86	   7.1100000e-03   3.8852000e-01  -4.8036000e-01  -6.3772000e-01   3.6426000e-01   3.8110000e-02   6.9160000e-01
2.87	  -2.0000000e-03   3.8523000e-01  -4.6445000e-01  -6.4204000e-01   3.6726000e-01   2.8380000e-02   6.7899000e-01
2.88	  -1.1160000e-02   3.8191000e-01  -4.4843000e-01  -6.4614000e-01   3.7024000e-01   1.8740000e-02   6.6620000e-01
2.89	  -2.0370000e-02   3.7856000e-01  -4.3231000e-01  -6.5002000e-01   3.7318000e-01   9.2100000e-03   6.5322000e-01
2.9	  -2.9620000e-02   3.7519000e-01  -4.1609000e-01  -6.5366000e-01   3.7609000e-01  -2.1000000e-04   6.4006000e-01
2.91	  -3.8910000e-02   3.7181000e-01  -3.9979000e-01  -6.5708000e-01   3.7896000e-01  -9.5000000e-03   6.2673000e-01
2.92	  -4.8240000e-02   3.6840000e-01  -3.8341000e-01  -6.6028000e-01   3.8178000e-01  -1.8680000e-02   6.1325000e-01
2.93	  -5.7590000e-02   3.6497000e-01  -3.6697000e-01  -6.6324000e-01   3.8455000e-01  -2.7720000e-02   5.9961000e-01
2.94	  -6.6980000e-02   3.6153000e-01  -3.5048000e-01  -6.6597000e-01   3.8726000e-01  -3.6640000e-02   5.8583000e-01
2.95	  -7.6390000e-02   3.5808000e-01  -3.3394000e-01  -6.6848000e-01   3.8992000e-01  -4.5410000e-02   5.7191000e-01
2.96	  -8.5810000e-02   3.5461000e-01  -3.1737000e-01  -6.7075000e-01   3.9252000e-01  -5.4030000e-02   5.5786000e-01
2.97	  -9.5260000e-02   3.5113000e-01  -3.0078000e-01  -6.7279000e-01   3.9505000e-01  -6.2510000e-02   5.4369000e-01
2.98	  -1.0471000e-01   3.4764000e-01  -2.8417000e-01  -6.7460000e-01   3.9751000e-01  -7.0830000e-02   5.2941000e-01
2.99	  -1.1417000e-01   3.4414000e-01  -2.6756000e-01  -6.7618000e-01   3.9990000e-01  -7.8990000e-02   5.1502000e-01
3	  -1.2364000e-01   3.4064000e-01  -2.5095000e-01  -6.7754000e-01   4.0221000e-01  -8.6980000e-02   5.0055000e-01
3.01	  -1.3310000e-01   3.3713000e-01  -2.3436000e-01  -6.7866000e-01   4.0444000e-01  -9.4810000e-02   4.8598000e-01
3.02	  -1.4256000e-01   3.3362000e-01  -2.1780000e-01  -6.7956000e-01   4.0658000e-01  -1.0246000e-01   4.7134000e-01
3.03	  -1.5201000e-01   3.3010000e-01  -2.0127000e-01  -6.8023000e-01   4.0864000e-01  -1.0993000e-01   4.5664000e-01
3.04	  -1.6144000e-01   3.2658000e-01  -1.8478000e-01  -6.8067000e-01   4.1060000e-01  -1.1721000e-01   4.4187000e-01
3.05	  -1.7086000e-01   3.2307000e-01  -1.6835000e-01  -6.8089000e-01   4.1246000e-01  -1.2431000e-01   4.2706000e-01
3.06	  -1.8025000e-01   3.1956000e-01  -1.5199000e-01  -6.8088000e-01   4.1422000e-01  -1.3122000e-01   4.1220000e-01
3.07	  -1.8962000e-01   3.1605000e-01  -1.3569000e-01  -6.8066000e-01   4.1588000e-01  -1.3793000e-01   3.9732000e-01
3.08	  -1.9896000e-01   3.1254000e-01  -1.1948000e-01  -6.8021000e-01   4.1743000e-01  -1.4444000e-01   3.8241000e-01
3.09	  -2.0827000e-01   3.0905000e-01  -1.0336000e-01  -6.7955000e-01   4.1886000e-01  -1.5074000e-01   3.6750000e-01
3.1	  -2.1753000e-01   3.0556000e-01  -8.7340000e-02  -6.7867000e-01   4.2018000e-01  -1.5684000e-01   3.5258000e-01
3.11	  -2.2676000e-01   3.0208000e-01  -7.1430000e-02  -6.7757000e-01   4.2139000e-01  -1.6273000e-01   3.3767000e-01
3.12	  -2.3593000e-01   2.9861000e-01  -5.5630000e-02  -6.7627000e-01   4.2246000e-01  -1.6840000e-01   3.2277000e-01
3.13	  -2.4506000e-01   2.9515000e-01  -3.9960000e-02  -6.7476000e-01   4.2342000e-01  -1.7386000e-01   3.0791000e-01
3.14	  -2.5412000e-01   2.9170000e-01  -2.4430000e-02  -6.7304000e-01   4.2424000e-01  -1.7910000e-01   2.9308000e-01
3.15	  -2.6313000e-01   2.8827000e-01  -9.0400000e-03  -6.7111000e-01   4.2493000e-01  -1.8411000e-01   2.7829000e-01
3.16	  -2.7208000e-01   2.8486000e-01   6.2100000e-03  -6.6899000e-01   4.2549000e-01  -1.8889000e-01   2.6356000e-01
3.17	  -2.8095000e-01   2.8146000e-01   2.1290000e-02  -6.6667000e-01   4.2590000e-01  -1.9345000e-01   2.4890000e-01
3.18	  -2.8976000e-01   2.7809000e-01   3.6210000e-02  -6.6415000e-01   4.2618000e-01  -1.9778000e-01   2.3431000e-01
3.19	  -2.9849000e-01   2.7473000e-01   5.0950000e-02  -6.6145000e-01   4.2631000e-01  -2.0187000e-01   2.1981000e-01
3.2	  -3.0713000e-01   2.7139000e-01   6.5510000e-02  -6.5855000e-01   4.2629000e-01  -2.0572000e-01   2.0540000e-01
3.21	  -3.1570000e-01   2.6807000e-01   7.9890000e-02  -6.5548000e-01   4.2612000e-01  -2.0934000e-01   1.9109000e-01
3.22	  -3.2417000e-01   2.6478000e-01   9.4070000e-02  -6.5222000e-01   4.2580000e-01  -2.1272000e-01   1.7689000e-01
3.23	  -3.3255000e-01   2.6151000e-01   1.0805000e-01  -6.4879000e-01   4.2532000e-01  -2.1586000e-01   1.6282000e-01
3.24	  -3.4084000e-01   2.5827000e-01   1.2182000e-01  -6.4518000e-01   4.2469000e-01  -2.1876000e-01   1.4888000e-01
3.25	  -3.4902000e-01   2.5505000e-01   1.3537000e-01  -6.4141000e-01   4.2390000e-01  -2.2142000e-01   1.3508000e-01
3.26	  -3.5710000e-01   2.5186000e-01   1.4871000e-01  -6.3747000e-01   4.2294000e-01  -2.2383000e-01   1.2143000e-01
3.27	  -3.6507000e-01   2.4869000e-01   1.6182000e-01  -6.3338000e-01   4.2183000e-01  -2.2599000e-01   1.0794000e-01
3.28	  -3.7293000e-01   2.4556000e-01   1.7470000e-01  -6.2913000e-01   4.2054000e-01  -2.2791000e-01   9.4620000e-02
3.29	  -3.8067000e-01   2.4246000e-01   1.8734000e-01  -6.2472000e-01   4.1909000e-01  -2.2958000e-01   8.1470000e-02
3.3	  -3.8830000e-01   2.3938000e-01   1.9974000e-01  -6.2018000e-01   4.1747000e-01  -2.3101000e-01   6.8510000e-02
3.31	  -3.9579000e-01   2.3634000e-01   2.1190000e-01  -6.1549000e-01   4.1568000e-01  -2.3219000e-01   5.5750000e-02
3.32	  -4.0317000e-01   2.3333000e-01   2.2380000e-01  -6.1066000e-01   4.1372000e-01  -2.3312000e-01   4.3180000e-02
3.33	  -4.1041000e-01   2.3036000e-01   2.3545000e-01  -6.0570000e-01   4.1158000e-01  -2.3381000e-01   3.0830000e-02
3.34	  -4.1751000e-01   2.2742000e-01   2.4683000e-01  -6.0061000e-01   4.0927000e-01  -2.3425000e-01   1.8700000e-02
3.35	  -4.2448000e-01   2.2451000e-01   2.5795000e-01  -5.9540000e-01   4.0679000e-01  -2.3444000e-01   6.7900000e-03
3.36	  -4.3131000e-01   2.2164000e-01   2.6881000e-01  -5.9008000e-01   4.0413000e-01  -2.3439000e-01  -4.8800000e-03
3.37	  -4.3799000e-01   2.1880000e-01   2.7939000e-01  -5.8464000e-01   4.0129000e-01  -2.3410000e-01  -1.6300000e-02
3.38	  -4.4452000e-01   2.1600000e-01   2.8971000e-01  -5.7910000e-01   3.9827000e-01  -2.3356000e-01  -2.7480000e-02
3.39	  -4.5090000e-01   2.1324000e-01   2.9974000e-01  -5.7345000e-01   3.9508000e-01  -2.3279000e-01  -3.8390000e-02
3.4	  -4.5713000e-01   2.1051000e-01   3.0949000e-01  -5.6771000e-01   3.9170000e-01  -2.3177000e-01  -4.9040000e-02
3.41	  -4.6320000e-01   2.0783000e-01   3.1897000e-01  -5.6188000e-01   3.8815000e-01  -2.3051000e-01  -5.9420000e-02
3.42	  -4.6910000e-01   2.0518000e-01   3.2816000e-01  -5.5596000e-01   3.8442000e-01  -2.2902000e-01  -6.9510000e-02
3.43	  -4.7484000e-01   2.0257000e-01   3.3706000e-01  -5.4996000e-01   3.8051000e-01  -2.2729000e-01  -7.9320000e-02
3.44	  -4.8042000e-01   2.0000000e-01   3.4568000e-01  -5.4389000e-01   3.7643000e-01  -2.2533000e-01  -8.8840000e-02
3.45	  -4.8582000e-01   1.9747000e-01   3.5401000e-01  -5.3774000e-01   3.7216000e-01  -2.2314000e-01  -9.8060000e-02
3.46	  -4.9105000e-01   1.9498000e-01   3.6205000e-01  -5.3154000e-01   3.6772000e-01  -2.2072000e-01  -1.0697000e-01
3.47	  -4.9611000e-01   1.9253000e-01   3.6980000e-01  -5.2527000e-01   3.6310000e-01  -2.1808000e-01  -1.1556000e-01
3.48	  -5.0098000e-01   1.9012000e-01   3.7726000e-01  -5.1896000e-01   3.5831000e-01  -2.1521000e-01  -1.2385000e-01
3.49	  -5.0568000e-01   1.8775000e-01   3.8443000e-01  -5.1259000e-01   3.5334000e-01  -2.1213000e-01  -1.3180000e-01
3.5	  -5.1019000e-01   1.8543000e-01   3.9131000e-01  -5.0618000e-01   3.4820000e-01  -2.0883000e-01  -1.3943000e-01
3.51	  -5.1451000e-01   1.8314000e-01   3.9790000e-01  -4.9974000e-01   3.4288000e-01  -2.0532000e-01  -1.4673000e-01
3.52	  -5.1865000e-01   1.8089000e-01   4.0420000e-01  -4.9327000e-01   3.3739000e-01  -2.0160000e-01  -1.5369000e-01
3.53	  -5.2259000e-01   1.7869000e-01   4.1021000e-01  -4.8677000e-01   3.3174000e-01  -1.9767000e-01  -1.6030000e-01
3.54	  -5.2634000e-01   1.7653000e-01   4.1593000e-01  -4.8025000e-01   3.2591000e-01  -1.9354000e-01  -1.6657000e-01
3.55	  -5.2989000e-01   1.7440000e-01   4.2136000e-01  -4.7372000e-01   3.1992000e-01  -1.8921000e-01  -1.7249000e-01
3.56	  -5.3325000e-01   1.7232000e-01   4.2652000e-01  -4.6718000e-01   3.1377000e-01  -1.8469000e-01  -1.7805000e-01
3.57	  -5.3640000e-01   1.7028000e-01   4.3138000e-01  -4.6064000e-01   3.0746000e-01  -1.7999000e-01  -1.8325000e-01
3.58	  -5.3936000e-01   1.6828000e-01   4.3597000e-01  -4.5410000e-01   3.0098000e-01  -1.7509000e-01  -1.8809000e-01
3.59	  -5.4211000e-01   1.6632000e-01   4.4028000e-01  -4.4757000e-01   2.9435000e-01  -1.7001000e-01  -1.9257000e-01
3.6	  -5.4465000e-01   1.6441000e-01   4.4431000e-01  -4.4105000e-01   2.8756000e-01  -1.6476000e-01  -1.9668000e-01
3.61	  -5.4698000e-01   1.6253000e-01   4.4807000e-01  -4.3455000e-01   2.8062000e-01  -1.5934000e-01  -2.0042000e-01
3.62	  -5.4911000e-01   1.6069000e-01   4.5156000e-01  -4.2807000e-01   2.7353000e-01  -1.5375000e-01  -2.0378000e-01
3.63	  -5.5102000e-01   1.5889000e-01   4.5478000e-01  -4.2162000e-01   2.6629000e-01  -1.4800000e-01  -2.0677000e-01
3.64	  -5.5273000e-01   1.5713000e-01   4.5774000e-01  -4.1521000e-01   2.5891000e-01  -1.4209000e-01  -2.0939000e-01
3.65	  -5.5422000e-01   1.5541000e-01   4.6044000e-01  -4.0883000e-01   2.5139000e-01  -1.3603000e-01  -2.1163000e-01
3.66	  -5.5549000e-01   1.5373000e-01   4.6288000e-01  -4.0250000e-01   2.4373000e-01  -1.2982000e-01  -2.1349000e-01
3.67	  -5.5655000e-01   1.5209000e-01   4.6507000e-01  -3.9622000e-01   2.3594000e-01  -1.2348000e-01  -2.1497000e-01
3.68	  -5.5739000e-01   1.5049000e-01   4.6701000e-01  -3.8999000e-01   2.2802000e-01  -1.1700000e-01  -2.1607000e-01
3.69	  -5.5801000e-01   1.4892000e-01   4.6871000e-01  -3.8383000e-01   2.1997000e-01  -1.1038000e-01  -2.1679000e-01
3.7	  -5.5841000e-01   1.4739000e-01   4.7016000e-01  -3.7772000e-01   2.1180000e-01  -1.0365000e-01  -2.1713000e-01
3.71	  -5.5859000e-01   1.4590000e-01   4.7139000e-01  -3.7168000e-01   2.0350000e-01  -9.6790000e-02  -2.1708000e-01
3.72	  -5.5855000e-01   1.4444000e-01   4.7238000e-01  -3.6572000e-01   1.9510000e-01  -8.9830000e-02  -2.1666000e-01
3.73	  -5.5829000e-01   1.4301000e-01   4.7315000e-01  -3.5984000e-01   1.8658000e-01  -8.2760000e-02  -2.1586000e-01
3.74	  -5.5781000e-01   1.4163000e-01   4.7370000e-01  -3.5403000e-01   1.7795000e-01  -7.5580000e-02  -2.1468000e-01
3.75	  -5.5710000e-01   1.4027000e-01   4.7404000e-01  -3.4832000e-01   1.6922000e-01  -6.8310000e-02  -2.1313000e-01
3.76	  -5.5617000e-01   1.3895000e-01   4.7417000e-01  -3.4269000e-01   1.6039000e-01  -6.0960000e-02  -2.1120000e-01
3.77	  -5.5501000e-01   1.3766000e-01   4.7410000e-01  -3.3716000e-01   1.5147000e-01  -5.3520000e-02  -2.0890000e-01
3.78	  -5.5363000e-01   1.3640000e-01   4.7384000e-01  -3.3172000e-01   1.4246000e-01  -4.6000000e-02  -2.0622000e-01
3.79	  -5.5202000e-01   1.3518000e-01   4.7338000e-01  -3.2639000e-01   1.3336000e-01  -3.8420000e-02  -2.0318000e-01
3.8	  -5.5020000e-01   1.3398000e-01   4.7274000e-01  -3.2116000e-01   1.2418000e-01  -3.0770000e-02  -1.9977000e-01
3.81	  -5.4814000e-01   1.3282000e-01   4.7192000e-01  -3.1605000e-01   1.1492000e-01  -2.3060000e-02  -1.9600000e-01
3.82	  -5.4586000e-01   1.3168000e-01   4.7093000e-01  -3.1105000e-01   1.0560000e-01  -1.5300000e-02  -1.9187000e-01
3.83	  -5.4336000e-01   1.3057000e-01   4.6977000e-01  -3.0616000e-01   9.6200000e-02  -7.5000000e-03  -1.8738000e-01
3.84	  -5.4063000e-01   1.2949000e-01   4.6846000e-01  -3.0139000e-01   8.6750000e-02   3.4000000e-04  -1.8255000e-01
3.85	  -5.3768000e-01   1.2843000e-01   4.6700000e-01  -2.9675000e-01   7.7240000e-02   8.2100000e-03  -1.7736000e-01
3.86	  -5.3450000e-01   1.2740000e-01   4.6539000e-01  -2.9224000e-01   6.7670000e-02   1.6110000e-02  -1.7183000e-01
3.87	  -5.3110000e-01   1.2640000e-01   4.6364000e-01  -2.8785000e-01   5.8060000e-02   2.4030000e-02  -1.6596000e-01
3.88	  -5.2748000e-01   1.2541000e-01   4.6176000e-01  -2.8359000e-01   4.8410000e-02   3.1960000e-02  -1.5975000e-01
3.89	  -5.2364000e-01   1.2445000e-01   4.5975000e-01  -2.7947000e-01   3.8720000e-02   3.9900000e-02  -1.5321000e-01
3.9	  -5.1957000e-01   1.2352000e-01   4.5763000e-01  -2.7549000e-01   2.9000000e-02   4.7840000e-02  -1.4635000e-01
3.91	  -5.1529000e-01   1.2260000e-01   4.5540000e-01  -2.7164000e-01   1.9250000e-02   5.5770000e-02  -1.3918000e-01
3.92	  -5.1078000e-01   1.2170000e-01   4.5307000e-01  -2.6794000e-01   9.4800000e-03   6.3690000e-02  -1.3168000e-01
3.93	  -5.0606000e-01   1.2082000e-01   4.5063000e-01  -2.6438000e-01  -3.0000000e-04   7.1590000e-02  -1.2388000e-01
3.94	  -5.0111000e-01   1.1996000e-01   4.4811000e-01  -2.6097000e-01  -1.0090000e-02   7.9470000e-02  -1.1578000e-01
3.95	  -4.9595000e-01   1.1912000e-01   4.4551000e-01  -2.5771000e-01  -1.9890000e-02   8.7320000e-02  -1.0739000e-01
3.96	  -4.9058000e-01   1.1829000e-01   4.4283000e-01  -2.5459000e-01  -2.9690000e-02   9.5120000e-02  -9.8700000e-02
